Day,Month,Hour end,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI [Wh/m2],BHI,DHI,BNI,Reliability
4,4,04:30,0,0,0,0,0,0,0,0,0,1
4,4,04:45,0,0,0,0,0,0,0,0,0,1
4,4,04:00,0,0,0,0,0,0,0,0,0,1
4,4,05:15,0,0,0,0,0,0,0,0,0,1
4,4,05:30,0,0,0,0,0,0,0,0,0,1
4,4,05:45,4.43132,1.11266,0.10886,1.00378,3.25456,0.79174,0.00006,0.79168,0.00214,0.30666
4,4,05:00,20.47148,7.04682,2.05308,4.99372,32.03796,5.02128,0.09268,4.9286,1.16614,0.8
4,4,06:15,37.11514,16.05418,6.99668,9.0575,63.2309,12.58874,3.7378,8.85396,32.64192,1
4,4,06:30,53.69534,26.86502,14.26934,12.59572,89.97992,20.3918,9.36226,11.21556,59.15024,1
4,4,06:45,70.14114,38.75054,23.16684,15.5837,112.18394,28.4763,14.64434,13.99132,71.02678,1
4,4,06:00,86.3821,51.2477,33.13202,18.11564,130.44676,37.56936,20.55142,17.01794,80.95998,1
4,4,07:15,102.3488,64.04922,43.76226,20.28702,145.51358,47.6961,27.1991,20.497,90.4799,1
4,4,07:30,117.97278,76.93798,54.77114,22.16684,158.05344,57.44706,34.88852,22.55852,100.7002,1
4,4,07:45,133.18732,89.74994,65.94886,23.80112,168.60174,68.41166,42.52644,25.88522,108.78284,1
4,4,07:00,147.92724,102.35448,77.13228,25.22222,177.56432,76.1267,48.26246,27.86426,111.16808,1
4,4,08:15,162.12944,114.64302,88.18704,26.45598,185.24288,84.32726,54.81146,29.5158,115.17234,1
4,4,08:30,175.73314,126.52328,99.00248,27.52084,191.87134,93.83898,61.88984,31.94908,119.96948,1
4,4,08:45,188.68024,137.91558,109.4894,28.42616,197.64058,101.08564,70.46642,30.61924,127.18578,1
4,4,08:00,200.9152,148.74714,119.54208,29.20508,202.64992,109.80844,77.51642,32.29206,131.42384,1
4,4,09:15,212.38578,158.9441,129.08192,29.8622,207.00566,120.46748,82.54166,37.92584,132.38786,1
4,4,09:30,223.04292,168.44656,138.0415,30.4051,210.79694,130.49866,89.9641,40.53458,137.38962,0.84
4,4,09:45,232.84092,177.21214,146.35812,30.85402,214.0919,146.8465,108.85328,37.99326,159.13244,0.8
4,4,09:00,241.73802,185.1949,153.9773,31.21758,216.94694,146.51264,103.80484,42.7078,146.32452,0.8
4,4,10:15,249.69614,192.35394,160.85126,31.50268,219.40824,142.467,99.80002,42.66696,136.16688,0.8
4,4,10:30,256.68118,198.65332,166.93814,31.71518,221.5133,153.1212,106.34478,46.7764,141.12906,0.8
4,4,10:45,262.66344,204.0619,172.20184,31.86004,223.29256,161.244,112.19846,49.04552,145.52218,0.8
4,4,10:00,267.61732,208.55336,176.6117,31.9417,224.7703,166.53106,116.30934,50.2217,148.04896,0.8
4,4,11:15,271.52164,212.10604,180.14222,31.9638,225.9655,190.9527,147.57942,43.37328,185.09696,0.8
4,4,11:30,274.35982,214.70304,182.77342,31.92964,226.89284,203.00576,162.5761,40.42968,201.85658,0.8
4,4,11:45,276.11978,216.33234,184.49048,31.84184,227.56308,203.66306,161.77996,41.88308,199.5922,0.8
4,4,11:00,276.79402,216.98642,185.28382,31.70262,227.98334,202.08014,159.22654,42.85354,195.96968,0.96
4,4,12:15,276.3798,216.66616,185.1572,31.50894,228.16726,203.8627,162.4826,41.38008,200.26614,1
4,4,12:30,274.879,215.37376,184.11176,31.26194,228.11578,200.07886,157.81038,42.26848,195.5725,1
4,4,12:45,272.29808,213.11298,182.14588,30.9671,227.817,195.52362,153.62782,41.89576,192.2022,1
4,4,12:00,268.64826,209.89568,179.27098,30.62466,227.2654,193.13578,151.68834,41.44744,192.35176,1
4,4,13:15,263.94528,205.73844,175.50382,30.23464,226.4518,184.43998,143.9776,40.46236,185.82678,1
4,4,13:30,258.20928,200.66248,170.87054,29.79194,225.3688,178.83026,139.15106,39.67918,183.60684,1
4,4,13:45,251.46504,194.69396,165.40584,29.28814,224.00956,176.40808,137.8519,38.55618,186.7676,1
4,4,13:00,243.74154,187.86348,159.13032,28.73316,222.3367,172.4801,135.25814,37.22196,189.04578,1
4,4,14:15,235.07194,180.20632,152.08034,28.126,220.31992,166.13776,130.15796,35.97978,188.6168,1
4,4,14:30,225.4935,171.76272,144.29848,27.46422,217.92246,157.76318,123.12756,34.6356,185.99624,1
4,4,14:45,215.0474,162.57728,135.83292,26.74438,215.09812,142.98862,110.90766,32.08092,175.6669,1
4,4,14:00,203.77836,152.69944,126.738,25.96146,211.78938,133.8699,103.00158,30.86832,172.21876,1
4,4,15:15,191.73488,142.12852,116.92532,25.20316,207.6561,125.85612,95.93028,29.92586,170.4526,1
4,4,15:30,178.9686,130.92496,106.47764,24.44732,202.5827,116.83704,88.01102,28.82602,167.5306,1
4,4,15:45,165.53432,119.21096,95.63256,23.57844,196.70534,105.47864,78.30488,27.17376,161.12478,1
4,4,15:00,151.48966,107.0607,84.47982,22.58086,189.8616,91.29172,66.88504,24.4067,150.40028,1
4,4,16:15,136.89494,94.55908,73.12342,21.43572,181.8402,81.92998,58.44248,23.48748,145.47736,1
4,4,16:30,121.81272,81.80462,61.6829,20.12172,172.3539,71.89366,49.79536,22.09826,139.2416,1
4,4,16:45,106.30772,68.91346,50.30108,18.6124,161.00592,61.38576,41.09376,20.29202,131.65118,1
4,4,16:00,90.44644,56.02728,39.15808,16.86916,147.24648,49.74852,31.69146,18.05704,119.23376,1
4,4,17:15,74.2969,43.32748,28.49752,14.82998,130.32496,38.66516,23.03086,15.63428,105.43722,1
4,4,17:30,57.9284,31.06548,18.66774,12.39774,109.2531,26.8044,14.86656,11.95166,87.1724,1
4,4,17:45,41.41108,19.62606,10.17936,9.4467,82.8212,17.82098,7.31078,10.5102,59.42912,1
4,4,17:00,24.8158,9.65844,3.7696,5.88886,49.82594,9.20586,2.55212,6.65376,34.0415,1
4,4,18:15,8.20478,2.33642,0.43266,1.90374,10.99848,2.213,0.29492,1.91806,7.50818,1
4,4,18:30,0,0,0,0,0,0,0,0,0,1
4,4,18:45,0,0,0,0,0,0,0,0,0,1
4,4,18:00,0,0,0,0,0,0,0,0,0,1
4,4,19:15,0,0,0,0,0,0,0,0,0,1
4,4,19:30,0,0,0,0,0,0,0,0,0,1
4,4,19:45,0,0,0,0,0,0,0,0,0,1
4,4,19:00,0,0,0,0,0,0,0,0,0,1
4,4,20:15,0,0,0,0,0,0,0,0,0,1
4,4,20:30,0,0,0,0,0,0,0,0,0,1
4,4,20:45,0,0,0,0,0,0,0,0,0,1
4,4,20:00,0,0,0,0,0,0,0,0,0,1
4,4,21:15,0,0,0,0,0,0,0,0,0,1
4,4,21:30,0,0,0,0,0,0,0,0,0,1
4,4,21:45,0,0,0,0,0,0,0,0,0,1
4,4,21:00,0,0,0,0,0,0,0,0,0,1
4,4,22:15,0,0,0,0,0,0,0,0,0,1
4,4,22:30,0,0,0,0,0,0,0,0,0,1
4,4,22:45,0,0,0,0,0,0,0,0,0,1
4,4,22:00,0,0,0,0,0,0,0,0,0,1
4,4,23:15,0,0,0,0,0,0,0,0,0,1
4,4,23:30,0,0,0,0,0,0,0,0,0,1
4,4,23:45,0,0,0,0,0,0,0,0,0,1
4,4,23:00,0,0,0,0,0,0,0,0,0,1
5,4,00:15,0,0,0,0,0,0,0,0,0,1
5,4,00:30,0,0,0,0,0,0,0,0,0,1
5,4,00:45,0,0,0,0,0,0,0,0,0,1
5,4,00:00,0,0,0,0,0,0,0,0,0,1
5,4,01:15,0,0,0,0,0,0,0,0,0,1
5,4,01:30,0,0,0,0,0,0,0,0,0,1
5,4,01:45,0,0,0,0,0,0,0,0,0,1
5,4,01:00,0,0,0,0,0,0,0,0,0,1
5,4,02:15,0,0,0,0,0,0,0,0,0,1
5,4,02:30,0,0,0,0,0,0,0,0,0,1
5,4,02:45,0,0,0,0,0,0,0,0,0,1
5,4,02:00,0,0,0,0,0,0,0,0,0,1
5,4,03:15,0,0,0,0,0,0,0,0,0,1
5,4,03:30,0,0,0,0,0,0,0,0,0,1
5,4,03:45,0,0,0,0,0,0,0,0,0,1
5,4,03:00,0,0,0,0,0,0,0,0,0,1
5,4,04:15,0,0,0,0,0,0,0,0,0,1
5,4,04:30,0,0,0,0,0,0,0,0,0,1
5,4,04:45,0,0,0,0,0,0,0,0,0,1
5,4,04:00,0,0,0,0,0,0,0,0,0,1
5,4,05:15,0,0,0,0,0,0,0,0,0,1
5,4,05:30,0,0,0,0,0,0,0,0,0,1
5,4,05:45,5.86102,1.58354,0.235,1.34854,6.68046,1.3884,0.02226,1.36616,0.61982,0.34666
5,4,05:00,22.26828,8.25844,2.9112,5.34728,42.61514,6.30288,0.14802,6.15488,2.05788,0.84
5,4,06:15,38.8903,17.7803,8.63926,9.14102,74.86044,12.28376,3.54456,8.81362,29.72506,1
5,4,06:30,55.44756,28.87914,16.46514,12.41398,100.70638,22.74924,10.62954,12.15926,64.96356,1
5,4,06:45,71.86924,40.8854,25.69192,15.19348,121.48334,30.71816,15.08882,16.04138,71.79536,1
5,4,06:00,88.08496,53.39426,35.81486,17.57938,138.28846,35.47006,20.72586,15.52882,80.13876,1
5,4,07:15,104.0254,66.14026,46.49262,19.64764,152.06868,40.62892,23.65746,17.94654,77.7993,1
5,4,07:30,119.6223,78.92604,57.45376,21.47232,163.4519,46.33886,25.10268,21.65258,71.60782,1
5,4,07:45,134.80892,91.60378,68.51744,23.08636,172.98648,55.25296,29.98422,25.29244,75.80364,1
5,4,07:00,149.52032,104.05354,79.5408,24.51276,181.06994,63.3408,38.58704,24.82196,87.91388,1
5,4,08:15,163.69348,116.17186,90.3882,25.7837,187.9543,69.7738,43.60384,26.18468,90.85664,1
5,4,08:30,177.26774,127.87154,100.95324,26.91828,193.85234,73.29336,45.5482,27.74514,87.62216,1
5,4,08:45,190.18514,139.07578,111.14236,27.93348,198.92446,77.10916,48.66262,28.4465,87.21238,1
5,4,08:00,202.39022,149.71632,120.87342,28.84286,203.2958,83.3654,53.4008,29.96458,89.92006,1
5,4,09:15,213.83094,159.74214,130.08632,29.65584,207.08534,84.22252,55.09112,29.23068,87.81778,1
5,4,09:30,224.45832,169.09814,138.7139,30.38426,210.36518,94.96606,60.52364,34.44244,91.8804,1
5,4,09:45,234.22682,177.72358,146.6881,31.03546,213.18074,99.3434,62.07458,37.26878,90.3189,1
5,4,09:00,243.09476,185.57292,153.95616,31.61676,215.58106,108.86298,64.9804,43.8903,91.07244,1
5,4,10:15,251.02424,192.60632,160.47396,32.13238,217.60904,122.0748,70.39392,51.71372,95.5373,1
5,4,10:30,257.98128,198.7908,166.20536,32.58546,219.30226,127.61938,76.63558,51.35486,101.20792,1
5,4,10:45,263.93624,204.09188,171.11298,32.97888,220.68276,131.3865,81.40936,50.0324,105.08992,1
5,4,10:00,268.8637,208.48252,175.16772,33.31478,221.77078,135.62128,84.80978,50.8115,107.46976,1
5,4,11:15,272.74252,211.9407,178.34584,33.5949,222.58204,141.3753,88.11962,53.25572,110.07056,1
5,4,11:30,275.55634,214.44918,180.62884,33.82034,223.12806,144.51846,91.07072,53.44776,112.59652,1
5,4,11:45,277.29312,215.99538,182.00352,33.99184,223.41668,147.46406,90.78674,56.69712,111.54222,1
5,4,11:00,277.94542,216.5714,182.46176,34.10964,223.45206,151.53506,92.37456,59.16048,113.22016,1
5,4,12:15,277.51068,216.05306,181.59446,34.45862,222.73634,152.1929,91.5527,60.64024,112.38316,1
5,4,12:30,275.99078,214.44188,179.40612,35.03578,221.26194,140.50414,81.49976,59.0882,100.5868,1
5,4,12:45,273.39238,211.8651,176.31514,35.54994,219.51436,153.4666,96.94562,56.56738,120.80756,1
5,4,12:00,269.72662,208.3336,172.33896,35.99464,217.47764,152.85774,96.39,56.6535,121.71986,1
5,4,13:15,265.00944,203.86354,167.51482,36.34872,215.15038,150.84244,93.17402,57.66842,119.76708,1
5,4,13:30,259.26102,198.4763,161.90128,36.575,212.54848,145.37054,89.78214,55.58838,117.95464,1
5,4,13:45,252.50614,192.19604,155.49168,36.70438,209.5918,134.8065,83.38226,51.4906,112.4738,1
5,4,13:00,244.77388,185.05288,148.3234,36.7295,206.242,125.80812,64.91222,60.9005,90.28602,1
5,4,14:15,236.09736,177.08364,140.45776,36.62592,202.47884,126.94358,71.84888,55.09472,103.74794,1
5,4,14:30,226.51398,168.32832,131.94322,36.38508,198.2477,126.56712,72.62926,53.93788,109.1586,1
5,4,14:45,216.06484,158.83242,122.83938,35.99304,193.4903,111.51758,58.41266,53.10492,91.94038,1
5,4,14:00,204.79474,148.653,113.2685,35.3845,188.22784,102.93212,49.53394,53.39818,82.27352,1
5,4,15:15,192.75216,137.93742,103.49926,34.43812,182.73696,85.3859,33.1532,52.23268,58.44854,1
5,4,15:30,179.98872,126.74944,93.5698,33.17966,176.91312,81.47392,33.33822,48.13572,63.14168,1
5,4,15:45,166.55924,115.07006,83.31724,31.75286,170.21992,76.27546,32.58852,43.68692,66.5294,1
5,4,15:00,152.5213,102.98168,72.84504,30.13662,162.50908,57.30186,16.5852,40.71662,36.72258,1
5,4,16:15,137.93522,90.5818,62.28706,28.29474,153.63126,42.67456,7.95052,34.72404,19.58848,1
5,4,16:30,122.86342,77.98278,51.78128,26.20146,143.35918,34.80476,5.9726,28.83216,16.52126,1
5,4,16:45,107.37074,65.31436,41.47596,23.83838,131.3563,31.15134,4.7433,26.40808,15.032,1
5,4,16:00,91.5235,52.7425,31.57562,21.16688,117.25238,26.25534,3.82592,22.42942,14.22944,1
5,4,17:15,75.3897,40.4835,22.3464,18.13708,100.63226,22.67852,3.3291,19.34938,15.0482,1
5,4,17:30,59.03856,28.83064,14.14032,14.6903,81.12642,17.3666,1.27158,16.09502,7.16558,1
5,4,17:45,42.5402,18.19352,7.41052,10.78298,58.64676,11.5431,0.19196,11.36656,1.42858,1
5,4,17:00,25.9653,9.1489,2.67638,6.47252,33.90818,7.02712,0.01328,7.01386,0.20652,1
5,4,18:15,9.385,2.49492,0.35168,2.14324,8.60506,2.13506,0.02826,2.10682,0.73792,1
5,4,18:30,0.02518,0.00478,0.00016,0.0046,0,0.00464,0,0.00464,0,1
5,4,18:45,0,0,0,0,0,0,0,0,0,1
5,4,18:00,0,0,0,0,0,0,0,0,0,1
5,4,19:15,0,0,0,0,0,0,0,0,0,1
5,4,19:30,0,0,0,0,0,0,0,0,0,1
5,4,19:45,0,0,0,0,0,0,0,0,0,1
5,4,19:00,0,0,0,0,0,0,0,0,0,1
5,4,20:15,0,0,0,0,0,0,0,0,0,1
5,4,20:30,0,0,0,0,0,0,0,0,0,1
5,4,20:45,0,0,0,0,0,0,0,0,0,1
5,4,20:00,0,0,0,0,0,0,0,0,0,1
5,4,21:15,0,0,0,0,0,0,0,0,0,1
5,4,21:30,0,0,0,0,0,0,0,0,0,1
5,4,21:45,0,0,0,0,0,0,0,0,0,1
5,4,21:00,0,0,0,0,0,0,0,0,0,1
5,4,22:15,0,0,0,0,0,0,0,0,0,1
5,4,22:30,0,0,0,0,0,0,0,0,0,1
5,4,22:45,0,0,0,0,0,0,0,0,0,1
5,4,22:00,0,0,0,0,0,0,0,0,0,1
5,4,23:15,0,0,0,0,0,0,0,0,0,1
5,4,23:30,0,0,0,0,0,0,0,0,0,1
5,4,23:45,0,0,0,0,0,0,0,0,0,1
5,4,23:00,0,0,0,0,0,0,0,0,0,1
6,4,00:15,0,0,0,0,0,0,0,0,0,1
6,4,00:30,0,0,0,0,0,0,0,0,0,1
6,4,00:45,0,0,0,0,0,0,0,0,0,1
6,4,00:00,0,0,0,0,0,0,0,0,0,1
6,4,01:15,0,0,0,0,0,0,0,0,0,1
6,4,01:30,0,0,0,0,0,0,0,0,0,1
6,4,01:45,0,0,0,0,0,0,0,0,0,1
6,4,01:00,0,0,0,0,0,0,0,0,0,1
6,4,02:15,0,0,0,0,0,0,0,0,0,1
6,4,02:30,0,0,0,0,0,0,0,0,0,1
6,4,02:45,0,0,0,0,0,0,0,0,0,1
6,4,02:00,0,0,0,0,0,0,0,0,0,1
6,4,03:15,0,0,0,0,0,0,0,0,0,1
6,4,03:30,0,0,0,0,0,0,0,0,0,1
6,4,03:45,0,0,0,0,0,0,0,0,0,1
6,4,03:00,0,0,0,0,0,0,0,0,0,1
6,4,04:15,0,0,0,0,0,0,0,0,0,1
6,4,04:30,0,0,0,0,0,0,0,0,0,1
6,4,04:45,0,0,0,0,0,0,0,0,0,1
6,4,04:00,0,0,0,0,0,0,0,0,0,1
6,4,05:15,0,0,0,0,0,0,0,0,0,1
6,4,05:30,0,0,0,0,0,0,0,0,0,1
6,4,05:45,7.46696,1.97656,0.3245,1.65206,8.92408,1.6945,0.167,1.52748,4.60296,0.89334
6,4,05:00,24.05134,8.5505,2.87118,5.67932,39.52694,5.99034,0.41284,5.57752,6.34226,1
6,4,06:15,40.65102,17.55552,7.86238,9.69314,65.45776,13.12772,4.04524,9.12146,32.52752,1
6,4,06:30,57.18468,28.06434,14.65376,13.41058,87.07698,20.89378,8.02552,12.88442,47.84628,1
6,4,06:45,73.58156,39.54896,22.79304,16.75594,105.3815,29.26606,12.12158,17.14446,55.90738,1
6,4,06:00,89.77142,51.62986,31.85774,19.77216,120.77484,39.97512,20.16316,19.81192,76.18958,1
6,4,07:15,105.68508,64.03468,41.52802,22.5067,133.74508,49.84514,27.01382,22.83136,86.97382,1
6,4,07:30,121.2543,76.55742,51.56612,24.9913,144.7521,61.82214,35.08186,26.74028,98.38416,1
6,4,07:45,136.41254,89.03314,61.78322,27.24992,154.15742,72.39138,40.22104,32.17034,100.3453,1
6,4,07:00,151.09492,101.32622,72.02372,29.3025,162.24046,83.47012,48.14444,35.32568,108.3311,1
6,4,08:15,165.23858,113.32314,82.1559,31.16726,169.21726,94.09148,55.95986,38.13164,115.16236,1
6,4,08:30,178.78302,124.92844,92.07228,32.85618,175.26854,106.81504,66.4287,40.3864,126.3292,1
6,4,08:45,191.67032,136.05816,101.6723,34.38588,180.52388,118.65008,76.24422,42.40586,135.32438,1
6,4,08:00,203.84526,146.63792,110.86442,35.7735,185.08236,132.83292,91.37868,41.45424,152.40326,1
6,4,09:15,215.25582,156.58834,119.53144,37.05686,188.96884,143.42778,103.501,39.9268,163.63702,1
6,4,09:30,225.85322,165.85262,127.63238,38.22022,192.30338,151.07404,106.62834,44.4457,160.7028,1
6,4,09:45,235.59206,174.38854,135.12004,39.26852,195.16508,156.22998,108.71598,47.514,157.06816,1
6,4,09:00,244.43072,182.1481,141.93422,40.21392,197.59038,164.90354,115.5095,49.39404,160.81722,1
6,4,10:15,252.33146,189.08906,148.02812,41.06094,199.61794,171.47784,120.15188,51.32594,162.05368,1
6,4,10:30,259.26044,195.1742,153.36104,41.81316,201.27898,178.1044,128.98034,49.12402,169.26882,1
6,4,10:45,265.18814,200.37174,157.89842,42.47332,202.59882,183.34546,134.99684,48.34858,173.21368,1
6,4,10:00,270.08922,204.65988,161.61656,43.04328,203.60378,186.41402,137.53932,48.87472,173.27562,1
6,4,11:15,273.94272,208.01366,164.48926,43.52438,204.30524,179.42966,133.182,46.2477,165.4313,1
6,4,11:30,276.73228,210.42012,166.4999,43.9202,204.7155,186.6786,133.51202,53.1666,164.17184,1
6,4,11:45,278.44608,211.86754,167.63654,44.231,204.84226,191.39176,135.72402,55.66772,165.86774,1
6,4,11:00,279.07674,212.3414,167.88866,44.45272,204.68466,190.73002,127.54562,63.18442,155.5089,1
6,4,12:15,278.62174,211.79284,167.14566,44.64714,204.10936,190.9553,125.67558,65.27968,153.4741,1
6,4,12:30,277.08318,210.224,165.41324,44.81074,203.11306,190.93912,133.1542,57.78492,163.52248,1
6,4,12:45,274.46756,207.68848,162.81292,44.87552,201.82304,186.8248,124.9035,61.9213,154.8237,1
6,4,12:00,270.78636,204.1987,159.36268,44.836,200.2295,182.29436,116.02584,66.26852,145.77386,1
6,4,13:15,266.05546,199.77244,155.08698,44.6854,198.32022,178.66384,113.20792,65.45592,144.76774,1
6,4,13:30,260.2951,194.4343,150.02056,44.41374,196.08484,173.8262,109.62134,64.20494,143.28154,1
6,4,13:45,253.53012,188.21222,144.21832,43.9939,193.52904,170.12444,111.41614,58.7083,149.52072,1
6,4,13:00,245.78962,181.14792,137.81324,43.33468,190.75618,164.70588,110.58382,54.12206,153.0539,1
6,4,14:15,237.10684,173.27238,130.75272,42.51968,187.6088,157.13088,103.79562,53.33526,148.90462,1
6,4,14:30,227.51906,164.62922,123.07682,41.5524,184.03476,150.25684,99.78414,50.4727,149.20454,1
6,4,14:45,217.06756,155.2694,114.8478,40.4216,179.99634,141.73646,94.8036,46.93286,148.5641,1
6,4,14:00,205.7971,145.25214,106.13998,39.11214,175.4564,132.53074,87.90014,44.63056,145.28752,1
6,4,15:15,193.75606,134.66948,97.02912,37.64038,170.36044,123.83986,82.17224,41.66762,144.26492,1
6,4,15:30,180.99622,123.5846,87.58316,36.00144,164.61284,111.92138,71.5017,40.41972,134.32164,1
6,4,15:45,167.57224,112.04206,77.8851,34.15696,158.10722,101.54666,63.73102,37.81562,129.3617,1
6,4,15:00,153.54174,100.13132,68.04054,32.09076,150.7375,90.85252,55.9667,34.8858,123.9598,1
6,4,16:15,138.96496,87.9565,58.16944,29.78706,142.37706,80.85962,49.17976,31.67986,120.34072,1
6,4,16:30,123.90444,75.64082,48.40888,27.23194,132.87432,66.99852,35.71862,31.2799,97.88164,1
6,4,16:45,108.4247,63.33116,38.91654,24.41462,122.04696,51.95724,25.52224,26.43498,79.98472,1
6,4,16:00,92.59226,51.20236,29.87444,21.32792,109.6721,42.70254,19.45384,23.24868,71.44224,1
6,4,17:15,76.47492,39.4624,21.49422,17.96816,95.47108,32.9626,13.34986,19.61274,59.14482,1
6,4,17:30,60.14184,28.36084,14.02484,14.336,79.08538,22.0948,6.74704,15.34936,37.97684,1
6,4,17:45,43.66312,18.2114,7.7653,10.44608,60.04308,15.7092,4.69064,11.01856,36.85194,1
6,4,17:00,27.1093,9.4545,3.08954,6.36498,37.76854,8.92054,2.18488,6.73568,26.88502,1
6,4,18:15,10.55144,2.79868,0.47824,2.32044,11.4443,2.59172,0.34034,2.25136,8.24474,1
6,4,18:30,0.1508,0.02778,0.00076,0.02704,0,0.02426,0.00034,0.02392,0,1
6,4,18:45,0,0,0,0,0,0,0,0,0,1
6,4,18:00,0,0,0,0,0,0,0,0,0,1
6,4,19:15,0,0,0,0,0,0,0,0,0,1
6,4,19:30,0,0,0,0,0,0,0,0,0,1
6,4,19:45,0,0,0,0,0,0,0,0,0,1
6,4,19:00,0,0,0,0,0,0,0,0,0,1
6,4,20:15,0,0,0,0,0,0,0,0,0,1
6,4,20:30,0,0,0,0,0,0,0,0,0,1
6,4,20:45,0,0,0,0,0,0,0,0,0,1
6,4,20:00,0,0,0,0,0,0,0,0,0,1
6,4,21:15,0,0,0,0,0,0,0,0,0,1
6,4,21:30,0,0,0,0,0,0,0,0,0,1
6,4,21:45,0,0,0,0,0,0,0,0,0,1
6,4,21:00,0,0,0,0,0,0,0,0,0,1
6,4,22:15,0,0,0,0,0,0,0,0,0,1
6,4,22:30,0,0,0,0,0,0,0,0,0,1
6,4,22:45,0,0,0,0,0,0,0,0,0,1
6,4,22:00,0,0,0,0,0,0,0,0,0,1
6,4,23:15,0,0,0,0,0,0,0,0,0,1
6,4,23:30,0,0,0,0,0,0,0,0,0,1
6,4,23:45,0,0,0,0,0,0,0,0,0,1
6,4,23:00,0,0,0,0,0,0,0,0,0,1
7,4,00:15,0,0,0,0,0,0,0,0,0,1
7,4,00:30,0,0,0,0,0,0,0,0,0,1
7,4,00:45,0,0,0,0,0,0,0,0,0,1
7,4,00:00,0,0,0,0,0,0,0,0,0,1
7,4,01:15,0,0,0,0,0,0,0,0,0,1
7,4,01:30,0,0,0,0,0,0,0,0,0,1
7,4,01:45,0,0,0,0,0,0,0,0,0,1
7,4,01:00,0,0,0,0,0,0,0,0,0,1
7,4,02:15,0,0,0,0,0,0,0,0,0,1
7,4,02:30,0,0,0,0,0,0,0,0,0,1
7,4,02:45,0,0,0,0,0,0,0,0,0,1
7,4,02:00,0,0,0,0,0,0,0,0,0,1
7,4,03:15,0,0,0,0,0,0,0,0,0,1
7,4,03:30,0,0,0,0,0,0,0,0,0,1
7,4,03:45,0,0,0,0,0,0,0,0,0,1
7,4,03:00,0,0,0,0,0,0,0,0,0,1
7,4,04:15,0,0,0,0,0,0,0,0,0,1
7,4,04:30,0,0,0,0,0,0,0,0,0,1
7,4,04:45,0,0,0,0,0,0,0,0,0,1
7,4,04:00,0,0,0,0,0,0,0,0,0,1
7,4,05:15,0,0,0,0,0,0,0,0,0,1
7,4,05:30,0.02674,0.00552,0.00046,0.00504,0,0.00236,0,0.00236,0,0.97332
7,4,05:45,9.24682,2.58074,0.49918,2.08156,12.34634,1.396,0.02218,1.3738,0.5094,0.8
7,4,05:00,25.81988,9.66436,3.57446,6.0899,45.77698,7.84556,1.08294,6.76264,13.14744,1
7,4,06:15,42.3966,19.13814,9.22648,9.91166,73.41384,18.0314,7.59306,10.43836,59.30302,1
7,4,06:30,58.906,30.03662,16.71682,13.31978,96.17582,26.98852,15.37516,11.72102,88.5442,1
7,4,06:45,75.27748,41.82482,25.49906,16.32576,114.98506,36.2218,22.22344,14.36066,100.26974,1
7,4,06:00,91.44092,54.14348,35.15508,18.98842,130.60006,46.3346,30.27272,16.37,112.42348,1
7,4,07:15,107.32714,66.73712,45.37456,21.36254,143.66682,57.04568,39.3253,17.73566,124.47748,1
7,4,07:30,122.8682,79.40998,55.92212,23.48786,154.69788,68.07922,48.6114,19.46778,134.4562,1
7,4,07:45,137.99756,92.00528,66.61326,25.392,164.08918,78.1253,57.95642,20.16886,142.75168,1
7,4,07:00,152.6505,104.3937,77.29486,27.09884,172.13688,87.7489,67.05898,20.6899,149.3368,1
7,4,08:15,166.76424,116.4672,87.8389,28.62832,179.07066,98.39322,75.82574,22.56746,154.57592,1
7,4,08:30,180.2785,128.13654,98.15284,29.98368,185.10162,109.48572,84.49152,24.99424,159.33242,1
7,4,08:45,193.1354,139.3237,108.15876,31.16494,190.39648,118.35746,92.84022,25.51724,163.42674,1
7,4,08:00,205.27988,149.95138,117.7358,32.21556,194.99612,127.04504,99.91562,27.12942,165.5043,1
7,4,09:15,216.66008,159.89264,126.67222,33.2204,198.7803,126.24248,93.94606,32.33252,147.43746,1
7,4,09:30,227.22728,169.0885,134.88734,34.20114,201.8286,132.7864,97.3446,35.44178,145.59592,1
7,4,09:45,236.93628,177.5508,142.45206,35.09872,204.41332,149.77934,114.4184,35.36092,164.06228,1
7,4,09:00,245.7456,185.23378,149.31682,35.91698,206.5829,161.24334,127.11812,34.12524,175.86708,1
7,4,10:15,253.61756,192.09674,155.43822,36.6585,208.37644,163.4703,130.66984,32.88782,175.16966,1
7,4,10:30,260.51848,198.10344,160.77868,37.32476,209.82552,165.83934,134.8977,30.94516,176.04232,1
7,4,10:45,266.41894,203.22286,165.30636,37.9165,210.9554,174.26274,138.85702,35.48822,177.19376,1
7,4,10:00,271.29378,207.42866,168.9948,38.43384,211.78604,174.44446,142.28108,32.21566,178.2993,1
7,4,11:15,275.12204,210.69926,171.82302,38.87624,212.3327,178.98032,143.25434,35.75798,177.02736,1
7,4,11:30,277.88758,213.01808,173.77546,39.24262,212.60682,175.65668,127.56596,48.1457,156.0441,1
7,4,11:45,279.5786,214.37332,174.84196,39.53134,212.6162,186.34272,141.5148,44.82794,172.05928,1
7,4,11:00,280.18788,214.75788,175.01778,39.7401,212.3654,191.84,150.55606,41.28392,182.67972,1
7,4,12:15,279.713,214.16588,174.1582,40.00774,211.6788,194.07532,151.45882,42.6165,184.08704,1
